datetime_lst,temperature,humidity,pressure,windspeed,winddirection,rainfull,radiation,flag
2023-08-11 20:39:00,25.7,95,992.7,1.3,185,0,-0.1819186,,,,0
2023-08-11 20:40:00,25.7,95,992.7,1.3,184,0,-0.2091829,,,,0
2023-08-11 20:41:00,25.7,95,992.6,1.1,181,0,-0.2270457,,,,0
2023-08-11 20:42:00,25.7,95,992.6,1.1,180,0,-0.2199946,,,,0
2023-08-11 20:43:00,25.8,95,992.7,1.1,179,0,-0.2107106,,,,0
2023-08-11 20:44:00,25.7,95,992.7,1,175,0,-0.1839164,,,,0
2023-08-11 20:45:00,25.7,95,992.6,1,170,0,-0.1836814,,,,0
2023-08-11 20:46:00,25.7,95,992.6,0.9,166,0,-0.1604127,,,,0
2023-08-11 20:47:00,25.7,95,992.6,0.9,164,0,-0.1820361,,,,0
2023-08-11 20:48:00,25.7,95,992.6,0.9,162,0,-0.2118858,,,,0
2023-08-11 20:49:00,25.7,95,992.6,0.9,159,0,-0.2272807,,,,0
2023-08-11 20:50:00,25.7,95,992.6,0.9,158,0,-0.2305712,,,,0
2023-08-11 20:51:00,25.7,95,992.6,1,157,0,-0.2324515,,,,0
2023-08-11 20:52:00,25.7,95,992.7,1,158,0,-0.2035419,,,,0
2023-08-11 20:53:00,25.7,95,992.6,1,156,0.5,-0.1740448,,,,0
2023-08-11 20:54:00,25.7,95,992.6,1,154,0,-0.1600602,,,,0
2023-08-11 20:55:00,25.7,95,992.7,0.9,153,0,-0.1745149,,,,0
2023-08-11 20:56:00,25.7,95,992.6,0.8,152,0,-0.1924953,,,,0
2023-08-11 20:57:00,25.7,95,992.6,0.8,152,0,-0.2110632,,,,0
2023-08-11 20:58:00,25.7,95,992.6,0.7,151,0,-0.1826237,,,,0
2023-08-11 20:59:00,25.8,95,992.6,0.7,148,0,-0.1751025,,,,0
2023-08-11 21:00:00,25.7,95,992.6,0.7,146,0,-0.178158,,,,0
2023-08-11 21:01:00,25.7,95,992.6,0.6,144,0,-0.1827412,,,,0
2023-08-11 21:02:00,25.7,95,992.6,0.6,140,0,-0.1641733,,,,0
2023-08-11 21:03:00,25.8,95,992.6,0.6,139,0,-0.1507762,,,,0
2023-08-11 21:04:00,25.7,95,992.5,0.6,138,0,-0.1580624,,,,0
2023-08-11 21:05:00,25.8,95,992.5,0.6,136,0,-0.1537142,,,,0
